id,area,quartos,banheiros,garagem,idade,localizacao,tipo_imovel,preco
8077,170,4,2,2,40,Zona Norte,Apartamento,912264
8078,72,5,2,1,26,Centro,Studio,154985
8079,363,2,3,1,41,Zona Leste,Cobertura,566975
8080,313,2,3,2,11,Zona Oeste,Studio,509364
8081,175,4,3,3,21,Centro,Apartamento,1763167
8082,344,3,3,3,3,Zona Leste,Casa,1808438
8083,473,3,2,2,28,Zona Norte,Casa,356602
8084,348,5,1,0,35,Zona Leste,Casa,714232
8085,470,4,2,2,44,Zona Norte,Apartamento,1891558
8086,121,2,3,2,13,Zona Leste,Apartamento,443337
8087,208,5,2,1,11,Centro,Casa,1445570
8088,85,5,2,3,44,Zona Norte,Apartamento,497185
8089,184,1,2,3,19,Zona Sul,Cobertura,1317755
8090,189,4,1,3,44,Zona Norte,Casa,253193
8091,140,5,2,3,22,Zona Norte,Cobertura,1007239
8092,166,2,2,2,21,Zona Leste,Cobertura,184299
8093,261,1,1,1,33,Zona Norte,Apartamento,418459
8094,497,2,2,3,20,Zona Leste,Apartamento,277203
8095,249,3,2,3,8,Centro,Casa,1865392
8096,97,1,2,1,9,Zona Norte,Apartamento,862709
8097,331,1,2,2,48,Zona Sul,Cobertura,1691304
8098,278,5,2,2,9,Zona Sul,Apartamento,335699
8099,352,3,3,2,44,Centro,Casa,1813429
8100,439,5,2,3,29,Zona Sul,Studio,819541
8101,421,4,1,3,32,Zona Leste,Studio,1117635
8102,35,2,2,3,1,Zona Norte,Apartamento,382790
8103,493,2,3,2,48,Zona Oeste,Studio,295834
8104,309,5,1,3,31,Zona Norte,Cobertura,1104817
8105,461,2,1,0,44,Zona Norte,Studio,620218
8106,123,2,2,1,16,Zona Oeste,Studio,1599253
8107,458,4,3,0,27,Zona Sul,Cobertura,1094018
8108,298,3,2,0,44,Zona Sul,Casa,413695
8109,226,1,3,3,16,Zona Norte,Studio,704354
8110,54,5,3,1,13,Zona Sul,Studio,975148
8111,177,5,2,0,9,Zona Leste,Studio,912304
8112,147,4,3,2,33,Zona Leste,Casa,1247196
8113,367,4,2,2,13,Zona Oeste,Apartamento,285745
8114,396,1,3,2,16,Zona Norte,Apartamento,1360274
8115,367,3,1,2,36,Zona Leste,Casa,357552
8116,95,5,2,1,21,Centro,Cobertura,1125071
8117,487,4,3,2,17,Zona Sul,Apartamento,1534639
8118,330,5,1,1,34,Zona Norte,Casa,797813
8119,399,2,1,1,47,Zona Leste,Casa,1408568
8120,204,5,1,1,17,Zona Oeste,Cobertura,1250656
8121,348,3,1,1,29,Zona Leste,Casa,904122
8122,105,3,2,3,36,Centro,Apartamento,102061
8123,490,5,3,0,39,Zona Leste,Apartamento,142331
8124,143,2,1,3,5,Zona Norte,Casa,1517582
8125,140,3,3,0,14,Zona Oeste,Casa,1324931
8126,278,4,3,3,34,Zona Oeste,Cobertura,1913876
8127,468,5,3,2,25,Centro,Cobertura,1587850
8128,232,2,2,1,40,Zona Norte,Studio,636369
8129,176,4,2,2,26,Centro,Casa,1018239
8130,64,5,1,2,29,Centro,Studio,242876
8131,338,2,3,2,10,Centro,Studio,1279163
8132,55,4,2,3,23,Zona Leste,Studio,771720
8133,267,3,2,2,13,Zona Sul,Studio,332852
8134,43,5,2,1,22,Zona Leste,Apartamento,951351
8135,403,5,1,1,8,Zona Norte,Cobertura,573645
8136,74,3,2,0,41,Centro,Casa,1741531
8137,457,1,3,3,46,Centro,Cobertura,150018
8138,245,4,2,1,17,Zona Sul,Cobertura,141619
8139,262,3,2,1,38,Zona Oeste,Cobertura,1872595
8140,222,5,1,3,18,Centro,Cobertura,1205045
8141,80,4,3,2,4,Zona Leste,Cobertura,519651
8142,456,4,2,1,17,Centro,Cobertura,172335
8143,404,1,3,2,32,Zona Norte,Apartamento,1498420
8144,243,5,3,1,43,Zona Sul,Cobertura,1294155
8145,180,2,2,0,37,Zona Oeste,Casa,1576925
8146,469,1,1,2,12,Zona Norte,Casa,1561908
8147,304,1,3,1,48,Zona Leste,Studio,882951
8148,367,2,2,3,8,Zona Norte,Studio,1575048
8149,105,2,3,3,25,Centro,Cobertura,1571114
8150,468,1,3,3,0,Zona Sul,Studio,1146135
8151,249,4,3,1,11,Centro,Studio,282203
8152,377,3,2,2,23,Zona Sul,Cobertura,408772
8153,473,3,3,0,0,Zona Leste,Studio,848203
8154,216,1,3,0,3,Zona Norte,Casa,1658651
8155,318,4,1,1,6,Zona Sul,Cobertura,1442741
8156,432,2,2,1,27,Zona Norte,Casa,141665
8157,57,1,2,1,36,Zona Sul,Casa,181322
8158,408,5,3,2,4,Centro,Apartamento,546922
8159,209,4,1,3,38,Zona Sul,Apartamento,1631412
8160,282,5,3,2,31,Zona Sul,Studio,1615424
8161,155,5,3,2,48,Zona Oeste,Casa,583056
8162,206,1,2,1,30,Zona Leste,Studio,697283
8163,66,4,1,0,43,Centro,Cobertura,1956653
8164,439,5,3,2,14,Centro,Casa,1481028
8165,128,4,2,0,2,Zona Norte,Studio,210494
8166,127,3,3,1,48,Zona Sul,Casa,1125411
8167,156,5,3,2,45,Zona Sul,Studio,1675557
8168,197,5,1,3,46,Zona Sul,Cobertura,1632081
8169,109,4,1,3,46,Centro,Apartamento,1063668
8170,323,3,1,2,14,Zona Oeste,Casa,1082220
8171,362,5,3,3,42,Zona Norte,Studio,468165
8172,155,1,1,2,17,Zona Sul,Apartamento,617454
8173,372,4,2,3,20,Zona Oeste,Cobertura,1555269
8174,339,4,3,1,9,Zona Leste,Apartamento,153783
8175,179,5,1,3,20,Centro,Cobertura,963761
8176,45,3,3,3,25,Zona Leste,Studio,849404
8177,57,5,3,1,40,Centro,Cobertura,822591
8178,448,2,2,1,2,Zona Norte,Apartamento,1656294
8179,473,5,2,3,0,Zona Leste,Studio,1676157
8180,202,2,2,0,20,Zona Norte,Studio,1887493
8181,75,1,3,0,10,Zona Norte,Casa,676345
8182,357,4,3,2,15,Zona Norte,Studio,1699815
8183,265,4,2,3,34,Zona Leste,Studio,1956088
8184,468,3,3,2,20,Zona Leste,Studio,211261
8185,243,5,2,1,40,Zona Leste,Casa,1676349
8186,114,1,2,3,10,Zona Sul,Cobertura,408356
8187,311,2,1,1,30,Zona Norte,Apartamento,700835
8188,261,3,2,3,48,Zona Sul,Studio,238418
8189,114,1,1,3,0,Centro,Apartamento,1318537
8190,438,1,2,1,40,Zona Leste,Apartamento,1730088
8191,94,2,3,3,31,Zona Oeste,Studio,1481174
8192,163,2,1,3,2,Centro,Apartamento,1765312
8193,180,4,3,2,31,Zona Norte,Cobertura,410898
8194,144,5,3,1,41,Zona Norte,Apartamento,1487868
8195,93,3,2,0,4,Zona Sul,Apartamento,1926078
8196,372,5,2,0,42,Zona Leste,Casa,1606667
8197,456,3,3,3,36,Zona Leste,Cobertura,1327858
8198,392,1,2,2,11,Centro,Apartamento,819285
8199,436,2,2,3,13,Centro,Studio,451470
8200,381,2,2,2,43,Centro,Apartamento,1425500
8201,187,1,3,3,8,Zona Oeste,Studio,1231585
8202,106,1,1,0,6,Zona Oeste,Cobertura,1688883
8203,175,3,1,1,15,Zona Norte,Cobertura,1073515
8204,372,1,3,2,27,Zona Norte,Casa,1814289
8205,492,3,2,3,6,Zona Norte,Studio,1807860
8206,254,5,2,3,13,Zona Leste,Studio,1146716
8207,434,2,1,2,31,Zona Norte,Cobertura,1056382
8208,342,2,3,2,7,Zona Sul,Studio,134595
8209,132,2,3,0,26,Centro,Studio,1322227
8210,436,5,2,2,49,Zona Leste,Apartamento,1368587
8211,376,5,2,3,2,Zona Oeste,Casa,683955
8212,330,4,2,0,26,Centro,Apartamento,105036
8213,457,3,3,0,29,Zona Norte,Cobertura,1162499
8214,495,3,1,1,33,Zona Oeste,Studio,1547213
8215,117,4,3,1,25,Zona Oeste,Studio,428465
8216,400,2,3,1,36,Zona Oeste,Cobertura,729445
8217,332,3,3,2,39,Centro,Studio,1463808
8218,197,3,1,0,21,Zona Leste,Cobertura,671337
8219,464,2,2,2,31,Centro,Casa,864817
8220,199,1,2,0,40,Zona Sul,Studio,1065567
8221,164,1,3,3,1,Zona Norte,Apartamento,1137857
8222,79,4,3,2,46,Zona Leste,Apartamento,1253607
8223,461,5,1,0,7,Zona Leste,Casa,1957162
8224,369,3,1,1,41,Zona Norte,Cobertura,1582413
8225,376,3,2,1,6,Zona Sul,Studio,1572495
8226,163,4,3,3,18,Zona Oeste,Studio,685129
8227,376,4,1,2,32,Zona Norte,Apartamento,501424
8228,166,3,1,0,1,Zona Oeste,Cobertura,292558
8229,274,2,3,1,2,Zona Norte,Cobertura,1253053
8230,138,2,3,0,27,Centro,Studio,1194023
8231,342,5,3,2,13,Zona Sul,Studio,1755847
8232,316,3,3,1,14,Zona Sul,Apartamento,623974
8233,50,3,3,3,20,Zona Norte,Cobertura,1198643
8234,119,3,3,3,13,Zona Sul,Studio,1734123
8235,325,3,1,2,39,Zona Oeste,Studio,638452
8236,141,4,3,2,17,Zona Sul,Apartamento,1477947
8237,330,1,2,0,48,Zona Sul,Apartamento,1910715
8238,106,3,3,3,38,Zona Sul,Studio,974554
8239,206,1,2,2,19,Zona Leste,Casa,1708637
8240,372,2,2,2,0,Zona Norte,Apartamento,263663
8241,177,5,2,3,8,Centro,Studio,514703
8242,130,2,3,0,8,Centro,Casa,1397737
8243,275,3,3,0,42,Zona Leste,Studio,1834581
8244,146,2,2,3,37,Zona Leste,Cobertura,986485
8245,121,4,3,3,38,Centro,Casa,1074086
8246,430,1,1,3,28,Zona Oeste,Cobertura,672739
8247,57,3,1,3,14,Centro,Studio,1163959
8248,454,4,1,3,19,Centro,Casa,1690625
8249,479,1,1,2,37,Zona Norte,Cobertura,781768
8250,54,4,3,1,40,Centro,Apartamento,817550
8251,87,2,2,3,29,Centro,Casa,669101
8252,326,3,3,1,46,Zona Sul,Apartamento,1910091
8253,163,2,1,0,25,Zona Leste,Apartamento,1045456
8254,360,5,3,2,5,Centro,Cobertura,675806
8255,278,3,3,1,38,Centro,Studio,1775984
8256,67,2,1,0,16,Zona Oeste,Cobertura,510668
8257,419,3,2,0,5,Centro,Studio,725001
8258,458,1,3,0,27,Zona Norte,Cobertura,1319321
8259,104,3,3,3,8,Zona Oeste,Cobertura,1858466
8260,171,3,1,2,26,Centro,Casa,220919
8261,351,1,2,0,34,Zona Norte,Studio,538231
8262,197,2,1,3,45,Zona Leste,Apartamento,1930076
8263,288,3,1,1,5,Centro,Studio,1388646
8264,402,4,3,2,3,Zona Leste,Studio,1480893
8265,384,3,2,1,15,Centro,Cobertura,1819812
8266,254,2,1,1,22,Zona Oeste,Apartamento,1547271
8267,181,1,3,3,47,Zona Oeste,Casa,641040
8268,48,2,1,1,22,Zona Norte,Cobertura,1096551
8269,175,5,3,2,28,Zona Sul,Casa,416422
8270,477,3,2,1,40,Zona Norte,Casa,596294
8271,270,3,1,3,3,Centro,Studio,954401
8272,401,1,2,0,39,Zona Leste,Apartamento,973130
8273,410,3,2,3,39,Zona Leste,Studio,591915
8274,373,4,3,0,23,Centro,Apartamento,1427643
8275,266,4,1,1,5,Zona Sul,Casa,987403
8276,64,2,1,0,39,Zona Sul,Studio,183090
8277,219,1,3,3,5,Zona Sul,Casa,1215419
8278,30,5,3,3,13,Centro,Cobertura,1622786
8279,182,2,2,2,13,Zona Oeste,Apartamento,1725691
8280,458,1,1,2,49,Zona Oeste,Casa,642169
8281,462,1,1,0,44,Centro,Casa,1725829
8282,155,2,3,0,46,Zona Oeste,Apartamento,430437
8283,374,2,3,2,34,Zona Sul,Casa,1540914
8284,429,3,3,1,5,Zona Oeste,Cobertura,913914
8285,255,5,1,2,22,Centro,Casa,1190420
8286,250,4,1,1,19,Zona Oeste,Casa,1317416
8287,432,3,2,0,16,Zona Oeste,Apartamento,1616022
8288,436,1,3,0,19,Zona Oeste,Apartamento,864840
8289,240,5,2,3,47,Zona Oeste,Cobertura,243409
8290,54,5,1,3,5,Centro,Casa,160937
8291,45,2,2,1,39,Zona Norte,Studio,1003113
8292,211,5,2,1,27,Zona Oeste,Cobertura,1746816
8293,358,5,2,2,12,Zona Norte,Studio,1158997
8294,158,1,3,1,28,Centro,Casa,870569
8295,71,3,1,0,44,Zona Leste,Casa,1964582
8296,432,5,3,0,19,Zona Norte,Apartamento,1553415
8297,447,2,2,0,16,Centro,Cobertura,1446463
8298,365,3,3,3,34,Zona Leste,Studio,505738
8299,265,2,1,1,44,Zona Oeste,Casa,901589
8300,389,5,1,1,38,Centro,Casa,1287141
8301,468,3,2,3,36,Zona Sul,Apartamento,388210
8302,431,5,2,3,42,Zona Leste,Apartamento,320606
8303,63,1,3,3,22,Zona Sul,Apartamento,941448
8304,374,3,1,0,17,Zona Oeste,Cobertura,383370
8305,410,2,1,1,35,Zona Oeste,Cobertura,1323201
8306,74,1,3,2,19,Zona Norte,Casa,1210058
8307,163,4,1,2,6,Zona Oeste,Studio,1996829
8308,50,2,2,1,35,Zona Norte,Cobertura,1280804
8309,151,5,2,1,41,Zona Leste,Apartamento,668689
8310,99,2,3,3,0,Zona Sul,Apartamento,374485
8311,381,4,3,3,48,Zona Leste,Cobertura,1132845
8312,390,2,3,0,36,Zona Sul,Casa,966185
8313,77,1,2,3,48,Centro,Casa,1036496
8314,68,2,3,1,34,Zona Leste,Casa,989610
8315,316,3,1,0,40,Centro,Casa,1926974
8316,39,4,3,2,2,Zona Sul,Apartamento,1778273
8317,59,2,1,1,34,Zona Norte,Cobertura,1361705
8318,273,4,2,2,28,Zona Leste,Apartamento,1476788
8319,303,1,1,1,8,Zona Leste,Studio,1916829
8320,473,3,1,1,36,Zona Norte,Casa,1217485
8321,117,5,1,0,41,Zona Norte,Casa,1750282
8322,273,2,2,0,46,Zona Oeste,Studio,1155251
8323,410,1,1,3,24,Zona Oeste,Studio,806836
8324,358,4,1,1,11,Zona Sul,Apartamento,1179225
8325,44,4,3,1,37,Zona Leste,Studio,962264
8326,33,1,3,0,6,Zona Norte,Casa,358616
8327,220,2,3,2,6,Zona Norte,Studio,186084
8328,197,5,1,3,3,Centro,Apartamento,1799013
8329,38,2,1,1,44,Zona Oeste,Studio,510775
8330,138,3,2,0,46,Centro,Studio,608623
8331,166,2,1,1,30,Zona Norte,Apartamento,538459
8332,183,3,1,0,49,Zona Leste,Apartamento,1240374
8333,417,4,2,3,49,Zona Leste,Apartamento,864974
8334,238,3,1,2,38,Centro,Casa,934469
8335,301,5,2,1,9,Zona Oeste,Casa,1348755
8336,172,1,2,1,47,Zona Sul,Studio,1072495
8337,128,3,3,3,22,Zona Leste,Casa,1884050
8338,406,2,1,2,25,Zona Sul,Cobertura,648338
8339,337,3,3,1,22,Zona Oeste,Apartamento,658828
8340,98,4,1,3,28,Centro,Cobertura,198311
8341,276,3,3,1,7,Zona Oeste,Apartamento,843525
8342,290,5,2,1,18,Zona Norte,Studio,1062719
8343,305,3,2,3,28,Zona Oeste,Apartamento,766069
8344,108,5,2,3,42,Centro,Casa,1596720
8345,175,2,2,0,5,Centro,Studio,906916
8346,140,4,1,0,28,Zona Oeste,Apartamento,823783
8347,287,1,1,1,23,Centro,Studio,1914908
8348,122,2,3,3,9,Zona Norte,Studio,1768017
8349,42,2,1,2,13,Zona Sul,Studio,1827069
8350,289,1,1,2,5,Zona Oeste,Cobertura,1207922
8351,455,3,3,1,3,Centro,Casa,1746296
8352,138,3,2,0,14,Zona Sul,Studio,742731
8353,359,3,3,3,36,Zona Norte,Casa,1952364
8354,218,4,3,3,47,Zona Oeste,Apartamento,1236451
8355,124,2,2,0,38,Centro,Studio,639578
8356,134,5,3,3,27,Zona Sul,Casa,1106217
8357,37,1,3,1,1,Zona Norte,Studio,1243087
8358,96,2,3,3,12,Zona Leste,Cobertura,1683876
8359,220,3,1,3,1,Centro,Apartamento,897659
8360,395,1,2,0,40,Zona Norte,Cobertura,1631179
8361,285,5,2,0,31,Zona Sul,Studio,881982
8362,38,2,3,2,4,Zona Oeste,Casa,1062831
8363,146,2,1,1,2,Zona Sul,Studio,1816346
8364,296,4,2,0,1,Zona Oeste,Studio,546974
8365,128,2,2,0,13,Zona Norte,Studio,790454
8366,327,2,3,0,39,Zona Norte,Cobertura,565756
8367,426,5,3,3,43,Zona Sul,Cobertura,1790990
8368,193,5,3,1,48,Zona Sul,Casa,171188
8369,405,1,2,1,28,Zona Oeste,Apartamento,942625
8370,170,3,3,3,47,Centro,Apartamento,1700278
8371,297,5,3,3,37,Zona Sul,Casa,178543
8372,66,1,3,0,5,Centro,Studio,1628714
8373,103,2,1,2,49,Centro,Apartamento,1907989
8374,102,1,3,2,33,Centro,Cobertura,1343258
8375,337,1,2,1,7,Zona Norte,Casa,1064296
8376,228,1,3,2,45,Zona Norte,Casa,1197089
8377,159,1,2,0,1,Centro,Studio,1525804
8378,275,5,1,3,25,Centro,Apartamento,921548
8379,341,3,1,1,16,Zona Norte,Apartamento,1105383
8380,89,1,3,1,23,Zona Oeste,Studio,726057
8381,308,4,2,3,30,Zona Leste,Casa,1087738
8382,132,2,3,2,15,Zona Sul,Casa,1155312
8383,325,2,3,1,49,Centro,Casa,1333111
8384,349,2,2,3,20,Zona Norte,Casa,107956
8385,370,2,2,3,37,Centro,Cobertura,451375
8386,180,2,2,2,25,Centro,Cobertura,875417
8387,186,1,2,2,16,Centro,Casa,756554
8388,235,3,2,0,49,Centro,Casa,1700480
8389,208,4,1,2,45,Zona Oeste,Casa,835365
8390,226,5,1,2,41,Zona Sul,Cobertura,1264363
8391,252,4,1,3,3,Zona Sul,Studio,1561727
8392,118,5,2,1,49,Zona Norte,Apartamento,1356047
8393,316,5,2,3,42,Zona Oeste,Cobertura,1280409
8394,463,4,2,0,47,Zona Oeste,Casa,1783722
8395,305,1,3,3,3,Zona Sul,Casa,1228913
8396,265,2,1,0,18,Zona Norte,Casa,402529
8397,212,1,1,2,37,Zona Oeste,Casa,108287
8398,238,2,3,1,24,Zona Norte,Studio,1095248
8399,159,3,3,1,7,Zona Sul,Cobertura,815504
8400,182,5,1,3,17,Centro,Apartamento,475059
8401,42,4,2,1,17,Zona Oeste,Casa,1606068
8402,151,3,1,0,47,Zona Norte,Studio,262595
8403,388,2,2,0,6,Centro,Studio,961733
8404,249,1,1,2,16,Zona Sul,Casa,915415
8405,135,4,1,3,2,Zona Leste,Casa,1924750
8406,404,5,3,2,21,Zona Oeste,Apartamento,1632170
8407,99,3,3,1,14,Zona Oeste,Cobertura,1130417
8408,224,5,2,2,30,Zona Norte,Apartamento,1799408
8409,215,2,2,1,35,Zona Sul,Cobertura,330497
8410,128,5,1,0,25,Zona Sul,Studio,1757388
8411,111,1,3,3,47,Zona Oeste,Studio,1253689
8412,104,3,2,3,13,Zona Oeste,Casa,1227738
8413,403,3,2,2,16,Zona Norte,Apartamento,1151781
8414,369,1,2,1,8,Zona Norte,Apartamento,547018
8415,221,5,1,0,6,Zona Leste,Casa,830205
8416,354,1,2,1,45,Centro,Apartamento,1831763
8417,496,4,2,2,26,Zona Norte,Studio,1797638
8418,243,1,3,1,27,Centro,Studio,1879967
8419,344,5,3,0,11,Zona Oeste,Casa,553565
8420,473,1,3,2,16,Zona Leste,Casa,1716625
8421,496,2,1,0,8,Zona Leste,Cobertura,1516927
8422,411,1,3,2,43,Zona Leste,Studio,1858224
8423,396,1,3,3,43,Zona Sul,Studio,1158420
8424,347,5,3,1,7,Zona Oeste,Studio,1571021
8425,173,4,3,0,26,Zona Sul,Studio,1358152
8426,413,4,2,0,41,Zona Sul,Studio,138028
8427,245,5,1,1,11,Zona Leste,Cobertura,274469
8428,390,5,2,0,36,Zona Sul,Casa,274805
8429,353,5,2,0,19,Zona Oeste,Casa,489856
8430,44,2,1,0,0,Zona Oeste,Apartamento,1787456
8431,246,3,2,3,8,Zona Sul,Studio,180771
8432,468,1,3,0,46,Zona Oeste,Studio,1062509
8433,64,5,1,3,23,Centro,Casa,345425
8434,212,5,2,1,33,Zona Sul,Studio,970447
8435,299,5,2,3,35,Zona Leste,Studio,471298
8436,462,4,3,0,3,Zona Leste,Studio,233914
8437,496,5,2,0,28,Zona Oeste,Casa,1045413
8438,387,1,2,0,22,Zona Oeste,Apartamento,1286361
8439,129,5,2,3,34,Zona Leste,Casa,282524
8440,36,1,1,2,15,Centro,Studio,1363294
8441,59,2,1,2,7,Zona Leste,Casa,968864
8442,496,3,2,1,26,Zona Sul,Cobertura,876938
8443,334,4,2,1,38,Zona Leste,Studio,985531
8444,173,1,3,1,11,Zona Norte,Casa,1393084
8445,140,2,1,0,43,Centro,Casa,956927
8446,261,3,1,2,3,Centro,Apartamento,1079099
8447,208,3,1,2,46,Zona Leste,Studio,306426
8448,101,3,2,1,24,Zona Norte,Cobertura,458345
8449,239,1,3,2,5,Zona Sul,Cobertura,1430385
8450,249,2,3,1,2,Zona Leste,Studio,899043
8451,109,5,2,0,38,Zona Sul,Casa,304517
8452,112,2,2,2,23,Zona Norte,Cobertura,466332
8453,71,2,3,0,20,Zona Leste,Studio,1277330
8454,302,2,3,0,5,Zona Leste,Cobertura,993992
8455,220,1,1,2,32,Zona Sul,Studio,1976329
8456,202,1,2,3,7,Zona Leste,Cobertura,1093651
8457,490,1,1,1,32,Zona Norte,Apartamento,1208602
8458,36,2,3,2,47,Zona Leste,Studio,983396
8459,184,1,1,0,2,Zona Oeste,Apartamento,439605
8460,39,3,3,1,1,Zona Norte,Studio,951320
8461,63,1,3,0,37,Centro,Cobertura,346511
8462,65,4,1,1,39,Zona Sul,Cobertura,429016
8463,438,1,2,2,38,Zona Norte,Casa,1584053
8464,35,1,1,0,38,Centro,Cobertura,1464289
8465,437,1,1,1,23,Centro,Apartamento,1609288
8466,431,1,2,1,20,Zona Norte,Casa,612554
8467,244,4,2,2,17,Centro,Apartamento,1279649
8468,163,5,1,1,34,Centro,Apartamento,1853837
8469,314,1,3,1,10,Zona Oeste,Apartamento,877786
8470,155,3,1,0,10,Zona Leste,Apartamento,918211
8471,438,4,3,2,2,Zona Oeste,Apartamento,542087
8472,468,5,2,2,22,Zona Leste,Studio,586407
8473,366,1,2,0,0,Centro,Studio,1129280
8474,203,5,3,3,22,Zona Leste,Casa,1118656
8475,181,3,1,0,21,Zona Oeste,Apartamento,1647715
8476,360,4,2,0,41,Zona Sul,Studio,1643697
8477,55,4,3,3,29,Zona Sul,Cobertura,1768671
8478,412,5,3,1,1,Zona Leste,Casa,735452
8479,144,1,1,2,16,Zona Sul,Studio,603890
8480,411,2,3,2,40,Zona Norte,Cobertura,436905
8481,313,4,3,3,49,Zona Sul,Casa,1960017
8482,416,2,1,2,19,Zona Leste,Cobertura,1706249
8483,104,4,2,3,8,Centro,Apartamento,744317
8484,195,1,2,1,10,Zona Oeste,Cobertura,944565
8485,218,1,2,3,16,Zona Sul,Apartamento,595142
8486,107,4,3,2,13,Zona Leste,Casa,1651205
8487,464,5,3,2,17,Zona Oeste,Apartamento,1595360
8488,119,1,1,3,17,Zona Norte,Cobertura,993725
8489,205,1,3,2,43,Centro,Apartamento,132388
8490,50,3,3,3,49,Zona Oeste,Apartamento,486802
8491,83,1,2,2,7,Zona Oeste,Casa,1151502
8492,213,3,3,0,28,Zona Leste,Apartamento,261049
8493,388,1,3,1,7,Zona Norte,Studio,957207
8494,251,1,3,2,25,Zona Sul,Casa,1668429
8495,344,5,1,2,27,Zona Norte,Cobertura,1416382
8496,357,5,3,2,7,Centro,Casa,138630
8497,208,1,1,3,19,Zona Sul,Cobertura,701256
8498,305,4,2,2,46,Zona Norte,Cobertura,1886507
8499,141,4,3,3,7,Centro,Apartamento,175024
8500,253,1,1,2,13,Zona Oeste,Casa,1048881
8501,243,4,2,0,12,Zona Oeste,Cobertura,1683809
8502,88,1,3,0,39,Zona Oeste,Studio,1652752
8503,356,5,1,1,16,Zona Oeste,Apartamento,559223
8504,422,2,1,3,25,Zona Sul,Apartamento,1205755
8505,138,3,2,1,5,Zona Oeste,Cobertura,924051
8506,414,4,3,2,16,Zona Sul,Studio,871366
8507,186,4,3,2,3,Zona Sul,Apartamento,1645070
8508,220,5,3,0,24,Zona Norte,Casa,260672
8509,229,4,1,1,6,Zona Oeste,Cobertura,600695
8510,341,1,3,2,16,Zona Leste,Studio,1393770
8511,225,1,1,2,21,Zona Oeste,Cobertura,579879
8512,64,2,1,3,27,Zona Leste,Apartamento,446714
8513,408,2,2,2,49,Zona Oeste,Studio,627897
8514,416,2,1,1,5,Zona Sul,Cobertura,1895659
8515,275,1,2,0,29,Zona Oeste,Cobertura,241858
8516,266,2,2,0,9,Zona Oeste,Cobertura,1844696
8517,133,2,3,2,49,Zona Oeste,Casa,1902446
8518,36,1,2,2,38,Zona Oeste,Casa,1066779
8519,312,5,3,2,13,Zona Norte,Casa,1654141
8520,30,4,2,3,45,Zona Norte,Casa,1023524
8521,248,3,1,2,41,Zona Sul,Apartamento,907184
8522,493,1,3,2,21,Zona Sul,Cobertura,1852445
8523,259,1,1,3,40,Zona Leste,Casa,1796217
8524,484,3,3,1,25,Zona Sul,Apartamento,706561
8525,201,3,1,3,9,Zona Norte,Casa,1969920
8526,116,2,2,0,1,Zona Sul,Apartamento,540401
8527,70,3,3,3,2,Zona Leste,Studio,1124536
8528,152,4,3,3,47,Zona Leste,Casa,410632
8529,360,4,3,1,41,Zona Norte,Casa,363228
8530,327,4,2,1,10,Zona Sul,Cobertura,822013
8531,402,4,1,2,9,Zona Leste,Casa,1705412
8532,446,4,2,3,11,Zona Sul,Casa,209523
8533,207,2,2,1,13,Zona Sul,Apartamento,1966092
8534,92,1,2,0,29,Zona Norte,Cobertura,1624673
8535,194,3,1,2,40,Zona Norte,Cobertura,444821
8536,216,1,2,3,12,Zona Sul,Studio,1697068
8537,412,3,3,0,29,Zona Oeste,Apartamento,717336
8538,238,2,2,1,37,Zona Oeste,Casa,658375
8539,256,2,1,2,10,Centro,Apartamento,1116489
8540,461,5,3,0,0,Centro,Casa,420339
8541,418,5,1,3,26,Centro,Studio,1711722
8542,77,2,2,0,46,Zona Norte,Casa,1132941
8543,253,2,1,2,38,Zona Sul,Cobertura,1615416
8544,32,3,3,3,42,Zona Leste,Studio,931657
8545,401,2,1,3,48,Zona Sul,Casa,803369
8546,204,1,3,0,36,Zona Sul,Studio,1534462
8547,475,3,3,2,8,Centro,Cobertura,233418
8548,128,2,2,3,47,Zona Sul,Cobertura,477539
8549,145,3,2,2,42,Centro,Apartamento,874015
8550,299,3,3,1,25,Zona Sul,Casa,981496
8551,476,4,1,0,24,Zona Leste,Studio,430395
8552,397,5,3,2,16,Zona Oeste,Apartamento,1239607
8553,282,3,2,1,5,Zona Oeste,Studio,539906
8554,346,3,1,1,14,Zona Norte,Apartamento,1043420
8555,444,4,3,2,2,Zona Leste,Apartamento,762395
8556,124,2,2,2,30,Zona Sul,Apartamento,238884
8557,302,3,3,0,27,Zona Leste,Cobertura,1041920
8558,409,4,3,0,8,Zona Sul,Cobertura,1453354
8559,53,1,3,3,43,Zona Leste,Cobertura,1091495
8560,145,4,1,0,17,Zona Leste,Cobertura,357684
8561,180,5,2,2,47,Zona Oeste,Studio,1607807
8562,367,5,2,3,39,Zona Leste,Casa,1899103
8563,79,2,3,1,31,Zona Norte,Cobertura,424868
8564,235,2,3,1,18,Zona Sul,Casa,1719489
8565,364,5,3,2,4,Centro,Apartamento,1843368
8566,108,5,1,3,43,Zona Leste,Casa,340421
8567,99,3,2,3,5,Centro,Cobertura,1860298
8568,56,5,3,0,11,Zona Oeste,Studio,1198847
8569,300,2,2,1,46,Centro,Cobertura,1420329
8570,79,5,3,1,41,Zona Norte,Studio,1497259
8571,321,2,2,0,16,Zona Norte,Cobertura,359046
8572,276,1,3,1,38,Zona Oeste,Apartamento,1599537
8573,293,5,1,0,6,Zona Norte,Studio,1608822
8574,108,2,3,1,10,Zona Sul,Apartamento,1610027
